Time	LH_AnkleZ	LH_HipZ	LH_Knee	
0.6071	-0.6148027	-0.9070846	-0.3546798	
0.60715	-0.614886	-0.9069604	-0.3547653	
0.6072	-0.6149701	-0.9068359	-0.3548511	
0.60725	-0.615055	-0.906711	-0.3549372	
0.6073	-0.6151405	-0.9065858	-0.3550235	
0.60735	-0.6152267	-0.9064602	-0.3551102	
0.6074	-0.6153138	-0.9063343	-0.3551972	
0.60745	-0.6154014	-0.906208	-0.3552844	
0.6075	-0.6154899	-0.9060814	-0.3553719	
0.60755	-0.6155791	-0.9059544	-0.3554597	
0.6076	-0.615669	-0.9058271	-0.3555478	
0.60765	-0.6157596	-0.9056994	-0.3556362	
0.6077	-0.615851	-0.9055714	-0.3557249	
0.60775	-0.6159431	-0.905443	-0.3558139	
0.6078	-0.6160359	-0.9053143	-0.3559031	
0.60785	-0.6161293	-0.9051852	-0.3559926	
0.6079	-0.6162236	-0.9050557	-0.3560824	
0.60795	-0.6163185	-0.9049259	-0.3561725	
0.608	-0.6164142	-0.9047958	-0.3562629	
0.60805	-0.6165105	-0.9046652	-0.3563535	
0.6081	-0.6166076	-0.9045343	-0.3564444	
0.60815	-0.6167054	-0.9044032	-0.3565356	
0.6082	-0.6168039	-0.9042715	-0.356627	
0.60825	-0.6169031	-0.9041396	-0.3567187	
0.6083	-0.617003	-0.9040073	-0.3568107	
0.60835	-0.6171035	-0.9038746	-0.356903	
0.6084	-0.6172048	-0.9037417	-0.3569955	
0.60845	-0.6173068	-0.9036083	-0.3570883	
0.6085	-0.6174095	-0.9034746	-0.3571814	
0.60855	-0.6175129	-0.9033405	-0.3572747	
0.6086	-0.617617	-0.9032061	-0.3573683	
0.60865	-0.6177217	-0.9030712	-0.3574621	
0.6087	-0.6178272	-0.9029361	-0.3575563	
0.60875	-0.6179334	-0.9028006	-0.3576506	
0.6088	-0.6180402	-0.9026647	-0.3577452	
0.60885	-0.6181477	-0.9025285	-0.3578401	
0.6089	-0.618256	-0.9023919	-0.3579352	
0.60895	-0.6183649	-0.9022549	-0.3580306	
0.609	-0.6184744	-0.9021176	-0.3581263	
0.60905	-0.6185847	-0.9019799	-0.3582222	
0.6091	-0.6186956	-0.9018419	-0.3583183	
0.60915	-0.6188073	-0.9017035	-0.3584147	
0.6092	-0.6189196	-0.9015647	-0.3585114	
0.60925	-0.6190325	-0.9014255	-0.3586082	
0.6093	-0.6191461	-0.9012861	-0.3587054	
0.60935	-0.6192604	-0.9011462	-0.3588028	
0.6094	-0.6193754	-0.901006	-0.3589004	
0.60945	-0.619491	-0.9008654	-0.3589983	
0.6095	-0.6196073	-0.9007245	-0.3590964	
0.60955	-0.6197243	-0.9005832	-0.3591947	
0.6096	-0.6198419	-0.9004415	-0.3592933	
0.60965	-0.6199602	-0.9002995	-0.3593921	
0.6097	-0.6200792	-0.9001571	-0.3594912	
0.60975	-0.6201988	-0.9000143	-0.3595905	
0.6098	-0.6203191	-0.8998712	-0.35969	
0.60985	-0.6204399	-0.8997277	-0.3597898	
0.6099	-0.6205615	-0.8995839	-0.3598897	
0.60995	-0.6206838	-0.8994396	-0.35999	
0.61	-0.6208066	-0.899295	-0.3600904	
0.61005	-0.6209301	-0.8991501	-0.3601911	
0.6101	-0.6210543	-0.8990048	-0.360292	
0.61015	-0.6211791	-0.8988591	-0.3603931	
0.6102	-0.6213046	-0.898713	-0.3604945	
0.61025	-0.6214306	-0.8985666	-0.3605961	
0.6103	-0.6215574	-0.8984198	-0.3606979	
0.61035	-0.6216847	-0.8982726	-0.3607999	
0.6104	-0.6218128	-0.8981251	-0.3609021	
0.61045	-0.6219414	-0.8979772	-0.3610046	
0.6105	-0.6220707	-0.8978289	-0.3611073	
0.61055	-0.6222005	-0.8976803	-0.3612101	
0.6106	-0.6223311	-0.8975313	-0.3613133	
0.61065	-0.6224623	-0.8973819	-0.3614165	
0.6107	-0.622594	-0.8972321	-0.3615201	
0.61075	-0.6227264	-0.897082	-0.3616238	
0.6108	-0.6228595	-0.8969315	-0.3617278	
0.61085	-0.6229931	-0.8967807	-0.3618319	
0.6109	-0.6231274	-0.8966295	-0.3619363	
0.61095	-0.6232623	-0.8964778	-0.3620408	
0.611	-0.6233978	-0.8963258	-0.3621456	
0.61105	-0.6235338	-0.8961735	-0.3622506	
0.6111	-0.6236706	-0.8960208	-0.3623558	
0.61115	-0.6238079	-0.8958676	-0.3624612	
0.6112	-0.6239459	-0.8957142	-0.3625667	
0.61125	-0.6240844	-0.8955603	-0.3626725	
0.6113	-0.6242236	-0.8954061	-0.3627785	
0.61135	-0.6243634	-0.8952515	-0.3628847	
0.6114	-0.6245037	-0.8950965	-0.362991	
0.61145	-0.6246447	-0.8949412	-0.3630976	
0.6115	-0.6247863	-0.8947855	-0.3632044	
0.61155	-0.6249284	-0.8946294	-0.3633113	
0.6116	-0.6250712	-0.894473	-0.3634185	
0.61165	-0.6252145	-0.8943161	-0.3635258	
0.6117	-0.6253584	-0.8941588	-0.3636333	
0.61175	-0.6255029	-0.8940012	-0.363741	
0.6118	-0.6256481	-0.8938433	-0.3638489	
0.61185	-0.6257938	-0.8936849	-0.3639569	
0.6119	-0.6259401	-0.8935262	-0.3640652	
0.61195	-0.626087	-0.8933671	-0.3641736	
0.612	-0.6262344	-0.8932076	-0.3642823	
0.61205	-0.6263824	-0.8930477	-0.364391	
0.6121	-0.6265016	-0.8928875	-0.3645002	
0.61215	-0.6266506	-0.8927269	-0.3646092	
0.6122	-0.6268004	-0.8925658	-0.3647185	
0.61225	-0.6269508	-0.8924045	-0.364828	
0.6123	-0.6271018	-0.8922427	-0.3649377	
0.61235	-0.6272533	-0.8920805	-0.3650475	
0.6124	-0.6274054	-0.8919181	-0.3651575	
0.61245	-0.6275581	-0.8917551	-0.3652677	
0.6125	-0.6277113	-0.8915918	-0.365378	
0.61255	-0.6278651	-0.8914282	-0.3654886	
0.6126	-0.6280195	-0.8912641	-0.3655992	
0.61265	-0.6281744	-0.8910997	-0.3657101	
0.6127	-0.6283299	-0.8909349	-0.3658211	
0.61275	-0.6284859	-0.8907697	-0.3659323	
0.6128	-0.6286424	-0.8906041	-0.3660436	
0.61285	-0.6287996	-0.8904381	-0.3661551	
0.6129	-0.6289573	-0.8902718	-0.3662668	
0.61295	-0.6291155	-0.890105	-0.3663786	
0.613	-0.6292742	-0.8899379	-0.3664905	
0.61305	-0.6294336	-0.8897704	-0.3666027	
0.6131	-0.6295934	-0.8896025	-0.366715	
0.61315	-0.6297538	-0.8894343	-0.3668274	
0.6132	-0.6299148	-0.8892656	-0.36694	
0.61325	-0.6300762	-0.8890966	-0.3670527	
0.6133	-0.6302382	-0.8889272	-0.3671656	
0.61335	-0.6304007	-0.8887573	-0.3672786	
0.6134	-0.6305638	-0.8885871	-0.3673918	
0.61345	-0.6307274	-0.8884165	-0.3675052	
0.6135	-0.6308916	-0.8882456	-0.3676186	
0.61355	-0.6310562	-0.8880742	-0.3677323	
0.6136	-0.6312214	-0.8879024	-0.367846	
0.61365	-0.6313871	-0.8877303	-0.3679599	
0.6137	-0.6315533	-0.8875578	-0.368074	
0.61375	-0.63172	-0.8873849	-0.3681881	
0.6138	-0.6318873	-0.8872116	-0.3683025	
0.61385	-0.632055	-0.8870379	-0.3684169	
0.6139	-0.6322233	-0.8868638	-0.3685315	
0.61395	-0.6323921	-0.8866894	-0.3686462	
0.614	-0.6325614	-0.8865145	-0.3687611	
0.61405	-0.6327313	-0.8863392	-0.3688761	
0.6141	-0.6329015	-0.8861636	-0.3689912	
0.61415	-0.6330724	-0.8859876	-0.3691065	
0.6142	-0.6332437	-0.8858112	-0.3692218	
0.61425	-0.6334155	-0.8856344	-0.3693374	
0.6143	-0.6335878	-0.8854572	-0.369453	
0.61435	-0.6337607	-0.8852795	-0.3695687	
0.6144	-0.633934	-0.8851016	-0.3696846	
0.61445	-0.6341078	-0.8849232	-0.3698006	
0.6145	-0.6342821	-0.8847444	-0.3699168	
0.61455	-0.6344569	-0.8845652	-0.370033	
0.6146	-0.6346322	-0.8843856	-0.3701494	
0.61465	-0.6348079	-0.8842057	-0.3702659	
0.6147	-0.6349842	-0.8840253	-0.3703825	
0.61475	-0.6351609	-0.8838446	-0.3704992	
0.6148	-0.6353381	-0.8836635	-0.370616	
0.61485	-0.6355158	-0.883482	-0.370733	
0.6149	-0.635694	-0.8833	-0.37085	
0.61495	-0.6358726	-0.8831177	-0.3709672	
0.615	-0.6360518	-0.882935	-0.3710845	
0.61505	-0.6362314	-0.8827519	-0.3712019	
0.6151	-0.6364114	-0.8825684	-0.3713194	
0.61515	-0.6365919	-0.8823845	-0.371437	
0.6152	-0.6367729	-0.8822002	-0.3715547	
0.61525	-0.6369544	-0.8820155	-0.3716725	
0.6153	-0.6371363	-0.8818303	-0.3717904	
0.61535	-0.6373187	-0.8816448	-0.3719085	
0.6154	-0.6375016	-0.8814589	-0.3720267	
0.61545	-0.6376849	-0.8812727	-0.3721449	
0.6155	-0.6378688	-0.8810859	-0.3722633	
0.61555	-0.638053	-0.8808988	-0.3723818	
0.6156	-0.6382377	-0.8807114	-0.3725004	
0.61565	-0.6384229	-0.8805234	-0.3726191	
0.6157	-0.6386086	-0.8803352	-0.3727379	
0.61575	-0.6387947	-0.8801464	-0.3728568	
0.6158	-0.6389812	-0.8799573	-0.3729758	
0.61585	-0.6391681	-0.8797678	-0.3730949	
0.6159	-0.6393556	-0.8795779	-0.3732141	
0.61595	-0.6395435	-0.8793876	-0.3733334	
0.616	-0.6397318	-0.8791969	-0.3734528	
0.61605	-0.6399206	-0.8790058	-0.3735723	
0.6161	-0.6401098	-0.8788143	-0.3736919	
0.61615	-0.6402994	-0.8786224	-0.3738116	
0.6162	-0.6404896	-0.87843	-0.3739314	
0.61625	-0.6406801	-0.8782372	-0.3740513	
0.6163	-0.640871	-0.8780441	-0.3741713	
0.61635	-0.6410624	-0.8778506	-0.3742913	
0.6164	-0.6412542	-0.8776566	-0.3744114	
0.61645	-0.6414465	-0.8774623	-0.3745317	
0.6165	-0.6416391	-0.8772675	-0.374652	
0.61655	-0.6418322	-0.8770724	-0.3747724	
0.6166	-0.6420258	-0.8768768	-0.3748929	
0.61665	-0.6422197	-0.8766809	-0.3750134	
0.6167	-0.642414	-0.8764845	-0.3751341	
0.61675	-0.6426088	-0.8762876	-0.3752548	
0.6168	-0.642804	-0.8760905	-0.3753756	
0.61685	-0.6429996	-0.8758929	-0.3754965	
0.6169	-0.6431956	-0.8756948	-0.3756174	
0.61695	-0.643392	-0.8754964	-0.3757384	
0.617	-0.6435888	-0.8752976	-0.3758596	
0.61705	-0.6437861	-0.8750983	-0.3759807	
0.6171	-0.6439837	-0.8748987	-0.376102	
0.61715	-0.6441817	-0.8746986	-0.3762233	
0.6172	-0.6443802	-0.8744982	-0.3763447	
0.61725	-0.644579	-0.8742973	-0.3764661	
0.6173	-0.6447782	-0.874096	-0.3765876	
0.61735	-0.6449778	-0.8738943	-0.3767092	
0.6174	-0.6451778	-0.8736922	-0.3768309	
0.61745	-0.6453782	-0.8734897	-0.3769526	
0.6175	-0.645579	-0.8732868	-0.3770744	
0.61755	-0.6457802	-0.8730835	-0.3771962	
0.6176	-0.6459818	-0.8728797	-0.3773181	
0.61765	-0.6461837	-0.8726755	-0.3774401	
0.6177	-0.646386	-0.872471	-0.3775621	
0.61775	-0.6465887	-0.872266	-0.3776841	
0.6178	-0.6467918	-0.8720606	-0.3778063	
0.61785	-0.6469953	-0.8718548	-0.3779285	
0.6179	-0.6471992	-0.8716486	-0.3780507	
0.61795	-0.6474034	-0.8714419	-0.378173	
0.618	-0.6476079	-0.8712348	-0.3782953	
0.61805	-0.6478128	-0.8710274	-0.3784177	
0.6181	-0.6480182	-0.8708195	-0.3785401	
0.61815	-0.6482238	-0.8706112	-0.3786626	
0.6182	-0.6484299	-0.8704025	-0.3787851	
0.61825	-0.6486363	-0.8701934	-0.3789077	
0.6183	-0.6488431	-0.8699839	-0.3790303	
0.61835	-0.6490501	-0.8697739	-0.379153	
0.6184	-0.6492576	-0.8695635	-0.3792757	
0.61845	-0.6494654	-0.8693528	-0.3793985	
0.6185	-0.6496736	-0.8691415	-0.3795213	
0.61855	-0.6498821	-0.8689299	-0.3796441	
0.6186	-0.650091	-0.8687179	-0.3797669	
0.61865	-0.6503002	-0.8685054	-0.3798898	
0.6187	-0.6505098	-0.8682926	-0.3800128	
0.61875	-0.6507196	-0.8680793	-0.3801357	
0.6188	-0.6509299	-0.8678656	-0.3802587	
0.61885	-0.6511405	-0.8676515	-0.3803818	
0.6189	-0.6513514	-0.8674369	-0.3805048	
0.61895	-0.6515626	-0.867222	-0.3806279	
0.619	-0.6517742	-0.8670066	-0.380751	
0.61905	-0.6519862	-0.8667908	-0.3808742	
0.6191	-0.6521984	-0.8665746	-0.3809974	
0.61915	-0.652411	-0.8663579	-0.3811206	
0.6192	-0.6526239	-0.8661409	-0.3812438	
0.61925	-0.6528371	-0.8659234	-0.3813671	
0.6193	-0.6530507	-0.8657055	-0.3814903	
0.61935	-0.6532645	-0.8654872	-0.3816136	
0.6194	-0.6534787	-0.8652685	-0.3817369	
0.61945	-0.6536932	-0.8650493	-0.3818603	
0.6195	-0.653908	-0.8648297	-0.3819836	
0.61955	-0.6541231	-0.8646097	-0.382107	
0.6196	-0.6543386	-0.8643893	-0.3822304	
0.61965	-0.6545544	-0.8641685	-0.3823538	
0.6197	-0.6547704	-0.8639472	-0.3824772	
0.61975	-0.6549868	-0.8637255	-0.3826006	
0.6198	-0.6552035	-0.8635034	-0.382724	
0.61985	-0.6554204	-0.8632808	-0.3828475	
0.6199	-0.6556377	-0.8630579	-0.382971	
0.61995	-0.6558552	-0.8628345	-0.3830944	
0.62	-0.6560732	-0.8626107	-0.3832179	
0.62005	-0.6562913	-0.8623865	-0.3833414	
0.6201	-0.6565098	-0.8621618	-0.3834649	
0.62015	-0.6567285	-0.8619367	-0.3835884	
0.6202	-0.6569476	-0.8617113	-0.3837119	
0.62025	-0.6571668	-0.8614853	-0.3838353	
0.6203	-0.6573865	-0.861259	-0.3839588	
0.62035	-0.6576064	-0.8610322	-0.3840823	
0.6204	-0.6578265	-0.860805	-0.3842058	
0.62045	-0.658047	-0.8605773	-0.3843293	
0.6205	-0.6582677	-0.8603493	-0.3844528	
0.62055	-0.6584888	-0.8601208	-0.3845763	
0.6206	-0.6587101	-0.8598919	-0.3846998	
0.62065	-0.6589316	-0.8596625	-0.3848233	
0.6207	-0.6591535	-0.8594328	-0.3849468	
0.62075	-0.6593755	-0.8592026	-0.3850702	
0.6208	-0.6595979	-0.858972	-0.3851937	
0.62085	-0.6598206	-0.8587409	-0.3853171	
0.6209	-0.6600435	-0.8585095	-0.3854406	
0.62095	-0.6602667	-0.8582776	-0.385564	
0.621	-0.6604901	-0.8580452	-0.3856874	
0.62105	-0.6607138	-0.8578125	-0.3858108	
0.6211	-0.6609378	-0.8575793	-0.3859341	
0.62115	-0.661162	-0.8573456	-0.3860575	
0.6212	-0.6613864	-0.8571116	-0.3861808	
0.62125	-0.6616111	-0.8568771	-0.3863042	
0.6213	-0.6618361	-0.8566422	-0.3864275	
0.62135	-0.6620613	-0.8564069	-0.3865508	
0.6214	-0.6622868	-0.8561711	-0.386674	
0.62145	-0.6625125	-0.8559349	-0.3867972	
0.6215	-0.6627384	-0.8556983	-0.3869205	
0.62155	-0.6629646	-0.8554612	-0.3870437	
0.6216	-0.6631911	-0.8552237	-0.3871669	
0.62165	-0.6634178	-0.8549858	-0.38729	
0.6217	-0.6636447	-0.8547474	-0.3874131	
0.62175	-0.6638718	-0.8545086	-0.3875362	
0.6218	-0.6640992	-0.8542694	-0.3876593	
0.62185	-0.6643268	-0.8540298	-0.3877823	
0.6219	-0.6645547	-0.8537897	-0.3879053	
0.62195	-0.6647827	-0.8535492	-0.3880282	
0.622	-0.665011	-0.8533082	-0.3881512	
0.62205	-0.6652395	-0.8530668	-0.3882741	
0.6221	-0.6654683	-0.852825	-0.3883969	
0.62215	-0.6656973	-0.8525828	-0.3885198	
0.6222	-0.6659265	-0.85234	-0.3886425	
0.62225	-0.6661558	-0.8520969	-0.3887653	
0.6223	-0.6663855	-0.8518534	-0.388888	
0.62235	-0.6666153	-0.8516093	-0.3890107	
0.6224	-0.6668454	-0.851365	-0.3891333	
0.62245	-0.6670756	-0.8511201	-0.3892559	
0.6225	-0.6673061	-0.8508748	-0.3893785	
0.62255	-0.6675368	-0.850629	-0.3895009	
0.6226	-0.6677676	-0.8503829	-0.3896234	
0.62265	-0.6679987	-0.8501363	-0.3897458	
0.6227	-0.6682301	-0.8498892	-0.3898682	
0.62275	-0.6684616	-0.8496417	-0.3899905	
0.6228	-0.6686932	-0.8493938	-0.3901128	
0.62285	-0.6689251	-0.8491455	-0.390235	
0.6229	-0.6691572	-0.8488967	-0.3903572	
0.62295	-0.6693895	-0.8486475	-0.3904793	
0.623	-0.669622	-0.8483978	-0.3906013	
0.62305	-0.6698546	-0.8481477	-0.3907234	
0.6231	-0.6700875	-0.8478972	-0.3908453	
0.62315	-0.6703206	-0.8476462	-0.3909672	
0.6232	-0.6705538	-0.8473948	-0.3910891	
0.62325	-0.6707872	-0.8471429	-0.3912109	
0.6233	-0.6710208	-0.8468906	-0.3913326	
0.62335	-0.6712546	-0.8466379	-0.3914543	
0.6234	-0.6714886	-0.8463847	-0.3915759	
0.62345	-0.6717227	-0.8461311	-0.3916974	
0.6235	-0.671957	-0.8458771	-0.3918189	
0.62355	-0.6721915	-0.8456225	-0.3919404	
0.6236	-0.6724262	-0.8453676	-0.3920617	
0.62365	-0.672661	-0.8451123	-0.392183	
0.6237	-0.672896	-0.8448564	-0.3923043	
0.62375	-0.6731312	-0.8446002	-0.3924254	
0.6238	-0.6733665	-0.8443435	-0.3925465	
0.62385	-0.673602	-0.8440863	-0.3926676	
0.6239	-0.6738377	-0.8438288	-0.3927885	
0.62395	-0.6740736	-0.8435708	-0.3929094	
0.624	-0.6743096	-0.8433123	-0.3930303	
0.62405	-0.6745457	-0.8430534	-0.393151	
0.6241	-0.674782	-0.8427941	-0.3932717	
0.62415	-0.6750185	-0.8425342	-0.3933923	
0.6242	-0.6752551	-0.8422741	-0.3935128	
0.62425	-0.6754919	-0.8420134	-0.3936333	
0.6243	-0.6757289	-0.8417522	-0.3937537	
0.62435	-0.6759659	-0.8414907	-0.393874	
0.6244	-0.6762031	-0.8412287	-0.3939942	
0.62445	-0.6764405	-0.8409663	-0.3941144	
0.6245	-0.676678	-0.8407034	-0.3942344	
0.62455	-0.6769157	-0.84044	-0.3943544	
0.6246	-0.6771535	-0.8401763	-0.3944743	
0.62465	-0.6773914	-0.8399121	-0.3945942	
0.6247	-0.6776295	-0.8396474	-0.3947139	
0.62475	-0.6778677	-0.8393823	-0.3948336	
0.6248	-0.6781061	-0.8391167	-0.3949531	
0.62485	-0.6783445	-0.8388507	-0.3950726	
0.6249	-0.6785831	-0.8385843	-0.395192	
0.62495	-0.6788219	-0.8383174	-0.3953114	
0.625	-0.6790608	-0.8380501	-0.3954306	
0.62505	-0.6792998	-0.8377823	-0.3955497	
0.6251	-0.6795389	-0.837514	-0.3956687	
0.62515	-0.6797782	-0.8372454	-0.3957877	
0.6252	-0.6800175	-0.8369763	-0.3959066	
0.62525	-0.6802571	-0.8367067	-0.3960254	
0.6253	-0.6804967	-0.8364367	-0.396144	
0.62535	-0.6807364	-0.8361663	-0.3962626	
0.6254	-0.6809763	-0.8358954	-0.3963811	
0.62545	-0.6812162	-0.835624	-0.3964995	
0.6255	-0.6814563	-0.8353522	-0.3966178	
0.62555	-0.6816965	-0.83508	-0.396736	
0.6256	-0.6819368	-0.8348073	-0.3968541	
0.62565	-0.6821772	-0.8345341	-0.3969721	
0.6257	-0.6824178	-0.8342605	-0.39709	
0.62575	-0.6826584	-0.8339865	-0.3972078	
0.6258	-0.6828991	-0.833712	-0.3973255	
0.62585	-0.68314	-0.8334371	-0.3974431	
0.6259	-0.6833809	-0.8331617	-0.3975606	
0.62595	-0.6836219	-0.8328859	-0.397678	
0.626	-0.6838631	-0.8326096	-0.3977953	
0.62605	-0.6841044	-0.8323328	-0.3979124	
0.6261	-0.6843457	-0.8320557	-0.3980295	
0.62615	-0.6845871	-0.831778	-0.3981465	
0.6262	-0.6848286	-0.8315	-0.3982633	
0.62625	-0.6850703	-0.8312215	-0.3983801	
0.6263	-0.685312	-0.8309425	-0.3984967	
0.62635	-0.6855538	-0.830663	-0.3986132	
0.6264	-0.6857957	-0.8303832	-0.3987297	
0.62645	-0.6860376	-0.8301029	-0.3988459	
0.6265	-0.6862797	-0.8298221	-0.3989621	
0.62655	-0.6865218	-0.8295408	-0.3990782	
0.6266	-0.6867641	-0.8292592	-0.3991942	
0.62665	-0.6870064	-0.828977	-0.39931	
0.6267	-0.6872487	-0.8286945	-0.3994257	
0.62675	-0.6874912	-0.8284114	-0.3995413	
0.6268	-0.6877337	-0.8281279	-0.3996569	
0.62685	-0.6879763	-0.827844	-0.3997722	
0.6269	-0.688219	-0.8275596	-0.3998875	
0.62695	-0.6884618	-0.8272747	-0.4000026	
0.627	-0.6887046	-0.8269895	-0.4001176	
0.62705	-0.6889475	-0.8267037	-0.4002325	
0.6271	-0.6891904	-0.8264175	-0.4003473	
0.62715	-0.6894335	-0.8261309	-0.4004619	
0.6272	-0.6896766	-0.8258438	-0.4005764	
0.62725	-0.6899197	-0.8255562	-0.4006909	
0.6273	-0.690163	-0.8252682	-0.4008051	
0.62735	-0.6904062	-0.8249798	-0.4009193	
0.6274	-0.6906496	-0.8246909	-0.4010333	
0.62745	-0.6908929	-0.8244015	-0.4011472	
0.6275	-0.6911364	-0.8241117	-0.4012609	
0.62755	-0.6913799	-0.8238214	-0.4013745	
0.6276	-0.6916235	-0.8235307	-0.4014881	
0.62765	-0.6918671	-0.8232395	-0.4016014	
0.6277	-0.6921108	-0.8229479	-0.4017147	
0.62775	-0.6923545	-0.8226558	-0.4018278	
0.6278	-0.6925983	-0.8223633	-0.4019408	
0.62785	-0.6928421	-0.8220702	-0.4020536	
0.6279	-0.693086	-0.8217768	-0.4021663	
0.62795	-0.6933299	-0.8214829	-0.4022789	
0.628	-0.6935738	-0.8211885	-0.4023913	
0.62805	-0.6938178	-0.8208937	-0.4025036	
0.6281	-0.6940618	-0.8205984	-0.4026158	
0.62815	-0.6943059	-0.8203027	-0.4027278	
0.6282	-0.69455	-0.8200065	-0.4028396	
0.62825	-0.6947942	-0.8197099	-0.4029514	
0.6283	-0.6950384	-0.8194128	-0.403063	
0.62835	-0.6952826	-0.8191153	-0.4031744	
0.6284	-0.6955268	-0.8188173	-0.4032857	
0.62845	-0.6957711	-0.8185188	-0.4033969	
0.6285	-0.6960154	-0.8182199	-0.4035079	
0.62855	-0.6962598	-0.8179205	-0.4036188	
0.6286	-0.6965042	-0.8176207	-0.4037296	
0.62865	-0.6967486	-0.8173204	-0.4038402	
0.6287	-0.696993	-0.8170196	-0.4039506	
0.62875	-0.6972374	-0.8167185	-0.4040609	
0.6288	-0.6974819	-0.8164168	-0.4041711	
0.62885	-0.6977264	-0.8161147	-0.4042811	
0.6289	-0.6979709	-0.8158121	-0.4043909	
0.62895	-0.6982155	-0.8155091	-0.4045006	
0.629	-0.69846	-0.8152056	-0.4046102	
0.62905	-0.6987046	-0.8149017	-0.4047196	
0.6291	-0.6989492	-0.8145973	-0.4048288	
0.62915	-0.6991938	-0.8142924	-0.404938	
0.6292	-0.6994384	-0.8139871	-0.4050469	
0.62925	-0.699683	-0.8136814	-0.4051557	
0.6293	-0.6999277	-0.8133751	-0.4052643	
0.62935	-0.7001723	-0.8130684	-0.4053728	
0.6294	-0.700417	-0.8127613	-0.4054811	
0.62945	-0.7006616	-0.8124537	-0.4055893	
0.6295	-0.7009063	-0.8121457	-0.4056973	
0.62955	-0.701151	-0.8118371	-0.4058052	
0.6296	-0.7013956	-0.8115281	-0.4059128	
0.62965	-0.7016403	-0.8112187	-0.4060204	
0.6297	-0.701885	-0.8109089	-0.4061278	
0.62975	-0.7021297	-0.8105985	-0.406235	
0.6298	-0.7023744	-0.8102877	-0.406342	
0.62985	-0.7026191	-0.8099764	-0.4064489	
0.6299	-0.7028638	-0.8096647	-0.4065557	
0.62995	-0.7031084	-0.8093525	-0.4066622	
0.63	-0.7033531	-0.8090398	-0.4067686	
0.63005	-0.7035977	-0.8087267	-0.4068748	
0.6301	-0.7038424	-0.8084132	-0.4069809	
0.63015	-0.704087	-0.8080992	-0.4070868	
0.6302	-0.7043317	-0.8077847	-0.4071926	
0.63025	-0.7045763	-0.8074697	-0.4072981	
0.6303	-0.7048209	-0.8071544	-0.4074035	
0.63035	-0.7050655	-0.8068385	-0.4075087	
0.6304	-0.7053101	-0.8065222	-0.4076138	
0.63045	-0.7055547	-0.8062054	-0.4077187	
0.6305	-0.7057992	-0.8058882	-0.4078234	
0.63055	-0.7060438	-0.8055705	-0.407928	
0.6306	-0.7062883	-0.8052523	-0.4080323	
0.63065	-0.7065328	-0.8049337	-0.4081365	
0.6307	-0.7067772	-0.8046146	-0.4082406	
0.63075	-0.7070217	-0.8042951	-0.4083444	
0.6308	-0.7072661	-0.803975	-0.4084481	
0.63085	-0.7075105	-0.8036546	-0.4085516	
0.6309	-0.7077549	-0.8033337	-0.408655	
0.63095	-0.7079992	-0.8030123	-0.4087581	
0.631	-0.7082435	-0.8026904	-0.4088611	
0.63105	-0.7084879	-0.8023682	-0.4089639	
0.6311	-0.7087321	-0.8020454	-0.4090665	
0.63115	-0.7089764	-0.8017222	-0.4091689	
0.6312	-0.7092206	-0.8013985	-0.4092712	
0.63125	-0.7094647	-0.8010743	-0.4093733	
0.6313	-0.7097089	-0.8007497	-0.4094752	
0.63135	-0.709953	-0.8004247	-0.4095769	
0.6314	-0.710197	-0.8000991	-0.4096785	
0.63145	-0.7104411	-0.7997732	-0.4097798	
0.6315	-0.7106851	-0.7994467	-0.409881	
0.63155	-0.710929	-0.7991198	-0.409982	
0.6316	-0.7111729	-0.7987924	-0.4100828	
0.63165	-0.7114168	-0.7984646	-0.4101834	
0.6317	-0.7116606	-0.7981363	-0.4102838	
0.63175	-0.7119045	-0.7978075	-0.4103841	
0.6318	-0.7121482	-0.7974783	-0.4104841	
0.63185	-0.7123919	-0.7971486	-0.410584	
0.6319	-0.7126355	-0.7968185	-0.4106837	
0.63195	-0.7128791	-0.7964879	-0.4107832	
0.632	-0.7131227	-0.7961568	-0.4108825	
0.63205	-0.7133662	-0.7958253	-0.4109816	
0.6321	-0.7136097	-0.7954933	-0.4110805	
0.63215	-0.7138531	-0.7951609	-0.4111793	
0.6322	-0.7140964	-0.7948279	-0.4112778	
0.63225	-0.7143397	-0.7944946	-0.4113761	
0.6323	-0.714583	-0.7941607	-0.4114743	
0.63235	-0.7148262	-0.7938265	-0.4115723	
0.6324	-0.7150694	-0.7934917	-0.4116701	
0.63245	-0.7153124	-0.7931565	-0.4117676	
0.6325	-0.7155555	-0.7928208	-0.411865	
0.63255	-0.7157984	-0.7924846	-0.4119622	
0.6326	-0.7160413	-0.7921481	-0.4120592	
0.63265	-0.7162842	-0.791811	-0.412156	
0.6327	-0.716527	-0.7914734	-0.4122526	
0.63275	-0.7167697	-0.7911354	-0.412349	
0.6328	-0.7170124	-0.790797	-0.4124452	
0.63285	-0.717255	-0.7904581	-0.4125412	
0.6329	-0.7174975	-0.7901187	-0.412637	
0.63295	-0.71774	-0.7897789	-0.4127326	
0.633	-0.7179824	-0.7894385	-0.412828	
0.63305	-0.7182248	-0.7890978	-0.4129232	
0.6331	-0.718467	-0.7887565	-0.4130182	
0.63315	-0.7187092	-0.7884149	-0.413113	
0.6332	-0.7189513	-0.7880727	-0.4132076	
