Time	LH_BicepsFemorisAnterior R	LH_BicepsFemorisPosterior R	LH_Gastrocnemius R	LH_Illiopsoas R	LH_RectusFemoris R	LH_Soleus R	LH_TibialisAnterior R	LH_Vastii R	
0.5221	5.125391	3.656198	13.77286	0	0	3.832005	0	2.157383	
0.52215	5.128371	3.690498	13.77585	0	0	3.829734	0	2.15432	
0.5222	5.131341	3.724724	13.77849	0	0	3.827473	0	2.151265	
0.52225	5.134302	3.758972	13.78129	0	0	3.825205	0	2.148259	
0.5223	5.137285	3.793148	13.78425	0	0	3.822898	0	2.145223	
0.52235	5.140227	3.827346	13.78674	0	0	3.820585	0	2.142118	
0.5224	5.143191	3.861471	13.78964	0	0	3.818298	0	2.139139	
0.52245	5.146146	3.895714	13.79244	0	0	3.815989	0	2.136013	
0.5225	5.149091	3.929978	13.79503	0	0	3.813672	0	2.132935	
0.52255	5.152027	3.964074	13.79778	0	0	3.811349	0	2.129905	
0.5226	5.154953	3.998288	13.80043	0	0	3.80902	0	2.126846	
0.52265	5.157934	4.032429	13.80312	0	0	3.806669	0	2.123756	
0.5227	5.160809	4.066591	13.80584	0	0	3.804359	0	2.120675	
0.52275	5.163739	4.100682	13.80834	0	0	3.801978	0	2.117604	
0.5228	5.166627	4.134889	13.81113	0	0	3.799624	0	2.114542	
0.52285	5.169569	4.169024	13.81357	0	0	3.797262	0	2.111488	
0.5229	5.172439	4.203086	13.8163	0	0	3.794879	0	2.108405	
0.52295	5.175363	4.237171	13.81894	0	0	3.792521	0	2.105292	
0.523	5.178277	4.271278	13.82148	0	0	3.790141	0	2.102227	
0.52305	5.181149	4.305596	13.82393	0	0	3.787739	0	2.099171	
0.5231	5.184011	4.339557	13.82654	0	0	3.785346	0	2.096045	
0.52315	5.186929	4.373635	13.82906	0	0	3.782947	0	2.093008	
0.5232	5.189773	4.407736	13.83161	0	0	3.780525	0	2.089862	
0.52325	5.192671	4.441764	13.83407	0	0	3.778114	0	2.086764	
0.5233	5.195528	4.475815	13.83669	0	0	3.775712	0	2.083675	
0.52335	5.198375	4.510077	13.83909	0	0	3.773271	0	2.080556	
0.5234	5.201245	4.543982	13.8414	0	0	3.770824	0	2.077525	
0.52345	5.204073	4.578099	13.84399	0	0	3.768387	0	2.074346	
0.5235	5.206955	4.612237	13.84636	0	0	3.765928	0	2.071333	
0.52355	5.209796	4.646302	13.84877	0	0	3.763479	0	2.068133	
0.5236	5.212627	4.680294	13.85122	0	0	3.761023	0	2.06506	
0.52365	5.215448	4.714403	13.85369	0	0	3.758561	0	2.061996	
0.5237	5.218292	4.748534	13.85595	0	0	3.756061	0	2.058823	
0.52375	5.221095	4.782402	13.85837	0	0	3.753603	0	2.055738	
0.5238	5.223855	4.816577	13.8607	0	0	3.751122	0	2.052583	
0.52385	5.226672	4.850489	13.86318	0	0	3.748636	0	2.049477	
0.5239	5.22951	4.884614	13.86545	0	0	3.746143	0	2.04634	
0.52395	5.232338	4.918663	13.86775	0	0	3.743612	0	2.043174	
0.524	5.235125	4.952641	13.87009	0	0	3.741122	0	2.040095	
0.52405	5.237902	4.986734	13.87245	0	0	3.738611	0	2.037025	
0.5241	5.240701	5.020754	13.87461	0	0	3.736061	0	2.033886	
0.52415	5.243491	5.054795	13.87704	0	0	3.733537	0	2.030756	
0.5242	5.246238	5.088858	13.87914	0	0	3.731008	0	2.027634	
0.52425	5.249041	5.122941	13.88139	0	0	3.728455	0	2.024443	
0.5243	5.25177	5.15695	13.8838	0	0	3.725913	0	2.02138	
0.52435	5.254585	5.190792	13.88587	0	0	3.723333	0	2.018168	
0.5244	5.257294	5.224941	13.88797	0	0	3.720779	0	2.015044	
0.52445	5.26009	5.259014	13.89023	0	0	3.718218	0	2.011889	
0.5245	5.262844	5.292919	13.89241	0	0	3.715636	0	2.008705	
0.52455	5.265556	5.327035	13.89461	0	0	3.713047	0	2.005569	
0.5246	5.268322	5.360981	13.89672	0	0	3.710468	0	2.002403	
0.52465	5.271015	5.39495	13.899	0	0	3.707883	0	1.999285	
0.5247	5.273731	5.429128	13.90118	0	0	3.705276	0	1.996097	
0.52475	5.276501	5.463042	13.90314	0	0	3.702695	0	1.992958	
0.5248	5.279197	5.497072	13.90539	0	0	3.700076	0	1.989788	
0.52485	5.281947	5.531027	13.90742	0	0	3.697436	0	1.986628	
0.5249	5.284655	5.565099	13.90949	0	0	3.694804	0	1.983477	
0.52495	5.287322	5.599095	13.91171	0	0	3.692199	0	1.980335	
0.525	5.290075	5.633112	13.91372	0	0	3.689556	0	1.977083	
0.52505	5.292754	5.667056	13.91576	0	0	3.686907	0	1.97392	
0.5251	5.295455	5.701114	13.91771	0	0	3.684236	0	1.970766	
0.52515	5.298115	5.735097	13.91957	0	0	3.681591	0	1.967581	
0.5252	5.300797	5.769194	13.92171	0	0	3.678972	0	1.964406	
0.52525	5.303501	5.803216	13.92364	0	0	3.676251	0	1.9612	
0.5253	5.306131	5.837164	13.92572	0	0	3.673604	0	1.957964	
0.52535	5.308848	5.871226	13.92785	0	0	3.670918	0	1.954816	
0.5254	5.311522	5.905118	13.92962	0	0	3.668227	0	1.951638	
0.52545	5.314155	5.939221	13.93168	0	0	3.665546	0	1.948468	
0.5255	5.316778	5.973248	13.93365	0	0	3.662844	0	1.945229	
0.52555	5.319487	6.007293	13.93566	0	0	3.660135	0	1.942038	
0.5256	5.322122	6.041169	13.93757	0	0	3.65742	0	1.938817	
0.52565	5.32478	6.075254	13.93952	0	0	3.654716	0	1.935605	
0.5257	5.327363	6.109263	13.94137	0	0	3.651989	0	1.932402	
0.52575	5.330001	6.143292	13.94338	0	0	3.649257	0	1.929248	
0.5258	5.332597	6.177245	13.94505	0	0	3.646534	0	1.925984	
0.52585	5.335248	6.211312	13.94714	0	0	3.643806	0	1.922809	
0.5259	5.337856	6.245303	13.949	0	0	3.64104	0	1.919603	
0.52595	5.340455	6.279314	13.95065	0	0	3.6383	0	1.916288	
0.526	5.343108	6.313248	13.95258	0	0	3.635522	0	1.913139	
0.52605	5.345686	6.34739	13.95455	0	0	3.63277	0	1.909882	
0.5261	5.348319	6.381361	13.95643	0	0	3.629997	0	1.906633	
0.52615	5.350909	6.415445	13.95833	0	0	3.627217	0	1.903434	
0.5262	5.35349	6.449547	13.96002	0	0	3.624432	0	1.900164	
0.52625	5.356093	6.483572	13.96175	0	0	3.621656	0	1.896903	
0.5263	5.358653	6.51752	13.96363	0	0	3.61886	0	1.893691	
0.52635	5.361236	6.551582	13.9653	0	0	3.616073	0	1.890488	
0.5264	5.363841	6.585662	13.967	0	0	3.613248	0	1.887176	
0.52645	5.366339	6.61957	13.96874	0	0	3.610434	0	1.883991	
0.5265	5.368956	6.653687	13.97051	0	0	3.607614	0	1.880697	
0.52655	5.371467	6.687726	13.97231	0	0	3.604804	0	1.87749	
0.5266	5.374064	6.721781	13.97402	0	0	3.601988	0	1.874214	
0.52665	5.376618	6.75576	13.97577	0	0	3.599118	0	1.870987	
0.5267	5.379163	6.789852	13.97742	0	0	3.596307	0	1.867729	
0.52675	5.381665	6.82396	13.97911	0	0	3.593457	0	1.864441	
0.5268	5.384222	6.857896	13.98084	0	0	3.590587	0	1.861161	
0.52685	5.386769	6.892039	13.98259	0	0	3.587758	0	1.857891	
0.5269	5.389241	6.926009	13.98413	0	0	3.584876	0	1.85463	
0.52695	5.391768	6.960092	13.98595	0	0	3.58202	0	1.851299	
0.527	5.394285	6.994191	13.98756	0	0	3.579126	0	1.848096	
0.52705	5.396823	7.028212	13.98919	0	0	3.576242	0	1.844783	
0.5271	5.39932	7.06225	13.99074	0	0	3.573369	0	1.841519	
0.52715	5.401806	7.096305	13.99258	0	0	3.570474	0	1.838263	
0.5272	5.404283	7.13047	13.99406	0	0	3.567589	0	1.834938	
0.52725	5.406814	7.164463	13.99559	0	0	3.564667	0	1.831661	
0.5273	5.409302	7.198566	13.99714	0	0	3.56177	0	1.828354	
0.52735	5.411812	7.232686	13.99874	0	0	3.558852	0	1.825056	
0.5274	5.41428	7.26682	14.00036	0	0	3.555929	0	1.821728	
0.52745	5.416738	7.300876	14.00202	0	0	3.553	0	1.818409	
0.5275	5.419281	7.335042	14.00346	0	0	3.550065	0	1.815138	
0.52755	5.421718	7.369035	14.00506	0	0	3.54714	0	1.811837	
0.5276	5.424176	7.403138	14.00657	0	0	3.544178	0	1.808545	
0.52765	5.426657	7.437257	14.00824	0	0	3.541242	0	1.805183	
0.5277	5.429127	7.471296	14.00956	0	0	3.538285	0	1.801909	
0.52775	5.431554	7.505446	14.01117	0	0	3.535337	0	1.798565	
0.5278	5.434004	7.53961	14.01256	0	0	3.532369	0	1.795231	
0.52785	5.436411	7.573695	14.01398	0	0	3.529378	0	1.791905	
0.5279	5.438873	7.607888	14.01557	0	0	3.526414	0	1.788588	
0.52795	5.441324	7.641908	14.01719	0	0	3.523444	0	1.785241	
0.528	5.4437	7.676131	14.01846	0	0	3.520453	0	1.781943	
0.52805	5.446163	7.71018	14.02002	0	0	3.517456	0	1.778614	
0.5281	5.448583	7.744339	14.02162	0	0	3.514453	0	1.775255	
0.52815	5.450993	7.778417	14.02299	0	0	3.511445	0	1.771944	
0.5282	5.453393	7.812604	14.0244	0	0	3.508447	0	1.768563	
0.52825	5.455782	7.846806	14.02584	0	0	3.505428	0	1.765231	
0.5283	5.458193	7.880925	14.02732	0	0	3.502403	0	1.761868	
0.52835	5.460594	7.91506	14.0287	0	0	3.499389	0	1.758554	
0.5284	5.462985	7.949302	14.02986	0	0	3.496353	0	1.75517	
0.52845	5.465365	7.983463	14.03144	0	0	3.493311	0	1.751756	
0.5285	5.467767	8.017544	14.0328	0	0	3.49028	0	1.74843	
0.52855	5.470126	8.051827	14.03419	0	0	3.487227	0	1.745073	
0.5286	5.472507	8.085935	14.03561	0	0	3.484184	0	1.741725	
0.52865	5.47491	8.120056	14.03707	0	0	3.48112	0	1.738308	
0.5287	5.477237	8.154285	14.03844	0	0	3.478067	0	1.734939	
0.52875	5.479651	8.188434	14.03971	0	0	3.474976	0	1.731579	
0.5288	5.481958	8.222594	14.04102	0	0	3.471911	0	1.728188	
0.52885	5.484351	8.256863	14.04248	0	0	3.468841	0	1.724807	
0.5289	5.486669	8.291142	14.0436	0	0	3.465734	0	1.721395	
0.52895	5.489009	8.325246	14.04501	0	0	3.462668	0	1.718032	
0.529	5.49137	8.359458	14.04632	0	0	3.459566	0	1.714678	
0.52905	5.493689	8.393682	14.04767	0	0	3.456458	0	1.711215	
0.5291	5.496029	8.427917	14.0488	0	0	3.453345	0	1.707839	
0.52915	5.498391	8.462072	14.05009	0	0	3.450225	0	1.704433	
0.5292	5.500679	8.496428	14.05153	0	0	3.447133	0	1.701036	
0.52925	5.503051	8.530605	14.05264	0	0	3.444003	0	1.697649	
0.5293	5.505317	8.564889	14.05402	0	0	3.440883	0	1.69423	
0.52935	5.507668	8.59909	14.05519	0	0	3.437742	0	1.690781	
0.5294	5.509945	8.633397	14.05652	0	0	3.434596	0	1.687342	
0.52945	5.512307	8.667621	14.05763	0	0	3.431459	0	1.683911	
0.5295	5.514562	8.701856	14.0589	0	0	3.428318	0	1.68053	
0.52955	5.516839	8.736197	14.0602	0	0	3.425171	0	1.677078	
0.5296	5.519137	8.770454	14.06128	0	0	3.422003	0	1.673675	
0.52965	5.521425	8.804724	14.06265	0	0	3.418844	0	1.670241	
0.5297	5.523702	8.838909	14.0638	0	0	3.415681	0	1.666816	
0.52975	5.525969	8.873295	14.06497	0	0	3.412513	0	1.663361	
0.5298	5.528257	8.907596	14.06619	0	0	3.409323	0	1.659915	
0.52985	5.530566	8.941813	14.06744	0	0	3.406127	0	1.656478	
0.5299	5.532799	8.976137	14.06859	0	0	3.402958	0	1.65305	
0.52995	5.535055	9.010469	14.06952	0	0	3.399752	0	1.649553	
0.53	5.537332	9.044719	14.07062	0	0	3.39654	0	1.646143	
0.53005	5.539566	9.078979	14.072	0	0	3.393354	0	1.642663	
0.5301	5.541821	9.113438	14.07328	0	0	3.390147	0	1.639193	
0.53015	5.544065	9.147717	14.07409	0	0	3.386919	0	1.635731	
0.5302	5.546299	9.1821	14.07532	0	0	3.383702	0	1.632279	
0.53025	5.548522	9.216493	14.07658	0	0	3.380495	0	1.628835	
0.5303	5.550766	9.250706	14.07762	0	0	3.377251	0	1.625362	
0.53035	5.552999	9.285118	14.07869	0	0	3.374017	0	1.621858	
0.5304	5.555222	9.319446	14.07992	0	0	3.370778	0	1.618402	
0.53045	5.557434	9.353783	14.08105	0	0	3.367549	0	1.614916	
0.5305	5.559699	9.388128	14.08209	0	0	3.364299	0	1.611439	
0.53055	5.561856	9.422579	14.08304	0	0	3.361044	0	1.607931	
0.5306	5.564067	9.456943	14.08428	0	0	3.357783	0	1.604472	
0.53065	5.566267	9.491315	14.08529	0	0	3.354517	0	1.600983	
0.5307	5.568457	9.525602	14.08633	0	0	3.351262	0	1.597463	
0.53075	5.570636	9.560088	14.08741	0	0	3.347969	0	1.593952	
0.5308	5.572836	9.594486	14.0884	0	0	3.344719	0	1.59049	
0.53085	5.575025	9.628894	14.08954	0	0	3.341399	0	1.586958	
0.5309	5.577267	9.66331	14.09059	0	0	3.338123	0	1.583435	
0.53095	5.579369	9.697639	14.09155	0	0	3.33484	0	1.579921	
0.531	5.581589	9.732166	14.09254	0	0	3.331537	0	1.576455	
0.53105	5.583765	9.766512	14.09368	0	0	3.328244	0	1.57292	
0.5311	5.58593	9.800961	14.09474	0	0	3.32493	0	1.569354	
0.53115	5.588052	9.835416	14.09544	0	0	3.32161	0	1.565837	
0.5312	5.590292	9.869785	14.09656	0	0	3.318302	0	1.562329	
0.53125	5.59236	9.904352	14.09758	0	0	3.314971	0	1.558791	
0.5313	5.594578	9.938736	14.09851	0	0	3.311652	0	1.555261	
0.53135	5.596687	9.973316	14.09948	0	0	3.308311	0	1.551741	
0.5314	5.598818	10.00771	14.10047	0	0	3.304981	0	1.54819	
0.53145	5.600939	10.04221	14.10163	0	0	3.301646	0	1.544649	
0.5315	5.60308	10.07663	14.10256	0	0	3.298305	0	1.541116	
0.53155	5.605242	10.11114	14.10339	0	0	3.294943	0	1.537513	
0.5316	5.607361	10.14566	14.10439	0	0	3.291607	0	1.53396	
0.53165	5.609468	10.18019	14.10529	0	0	3.288234	0	1.530415	
0.5317	5.611565	10.21472	14.10623	0	0	3.284872	0	1.526879	
0.53175	5.613714	10.24926	14.10707	0	0	3.281505	0	1.523313	
0.5318	5.61582	10.28381	14.10806	0	0	3.278116	0	1.519756	
0.53185	5.617947	10.31817	14.10897	0	0	3.274755	0	1.516168	
0.5319	5.619998	10.35273	14.11003	0	0	3.271371	0	1.51259	
0.53195	5.622103	10.3873	14.11074	0	0	3.267982	0	1.50902	
0.532	5.624228	10.42205	14.11174	0	0	3.264573	0	1.50546	
0.53205	5.626309	10.45653	14.11265	0	0	3.261174	0	1.501869	
0.5321	5.62838	10.49102	14.11358	0	0	3.257801	0	1.498287	
0.53215	5.630471	10.52551	14.11442	0	0	3.254392	0	1.494715	
0.5322	5.632551	10.56011	14.11504	0	0	3.250961	0	1.491112	
0.53225	5.63462	10.59471	14.11608	0	0	3.247557	0	1.487478	
0.5323	5.636741	10.62931	14.11701	0	0	3.244148	0	1.483933	
0.53235	5.638754	10.66392	14.11773	0	0	3.240701	0	1.480318	
0.5324	5.640821	10.69844	14.1186	0	0	3.237297	0	1.476712	
0.53245	5.642876	10.73315	14.11951	0	0	3.233856	0	1.473075	
0.5325	5.644919	10.76768	14.12045	0	0	3.23041	0	1.469527	
0.53255	5.646984	10.80231	14.12116	0	0	3.22699	0	1.465869	
0.5326	5.649005	10.83694	14.12204	0	0	3.223533	0	1.462259	
0.53265	5.651047	10.87148	14.12307	0	0	3.220087	0	1.45862	
0.5327	5.653077	10.90613	14.12375	0	0	3.216635	0	1.455028	
0.53275	5.65516	10.94068	14.12446	0	0	3.213178	0	1.451367	
0.5328	5.657167	10.97542	14.12533	0	0	3.2097	0	1.447755	
0.53285	5.659194	11.01008	14.12611	0	0	3.206217	0	1.444112	
0.5329	5.661179	11.04474	14.12679	0	0	3.202745	0	1.440518	
0.53295	5.663216	11.0794	14.12763	0	0	3.199299	0	1.436814	
0.533	5.665242	11.11407	14.12838	0	0	3.195801	0	1.433199	
0.53305	5.667255	11.14865	14.12915	0	0	3.192313	0	1.429592	
0.5331	5.669225	11.18342	14.12996	0	0	3.188835	0	1.425916	
0.53315	5.67128	11.21809	14.13067	0	0	3.185337	0	1.422248	
0.5332	5.673227	11.25278	14.13154	0	0	3.181834	0	1.41863	
0.53325	5.675227	11.28755	14.13219	0	0	3.178324	0	1.41498	
0.5333	5.677183	11.32215	14.13299	0	0	3.174842	0	1.411301	
0.53335	5.679224	11.35684	14.13383	0	0	3.171323	0	1.40763	
0.5334	5.681157	11.39153	14.13444	0	0	3.167798	0	1.403969	
0.53345	5.683111	11.42633	14.13521	0	0	3.164284	0	1.400317	
0.5335	5.685149	11.46103	14.13589	0	0	3.160765	0	1.396595	
0.53355	5.687111	11.49573	14.13672	0	0	3.157225	0	1.39296	
0.5336	5.689093	11.53053	14.13733	0	0	3.153711	0	1.389256	
0.53365	5.691031	11.56534	14.13798	0	0	3.150145	0	1.385601	
0.5337	5.69299	11.60005	14.1389	0	0	3.146621	0	1.381876	
0.53375	5.694938	11.63476	14.13948	0	0	3.143075	0	1.378238	
0.5338	5.696906	11.66957	14.14008	0	0	3.139509	0	1.374492	
0.53385	5.698829	11.70438	14.14085	0	0	3.13597	0	1.370794	
0.5339	5.700805	11.7391	14.14139	0	0	3.132425	0	1.367105	
0.53395	5.702737	11.77392	14.14222	0	0	3.128843	0	1.363386	
0.534	5.704658	11.80874	14.14295	0	0	3.125272	0	1.359715	
0.53405	5.706599	11.84356	14.14346	0	0	3.121711	0	1.356014	
0.5341	5.708528	11.87838	14.14437	0	0	3.11813	0	1.352282	
0.53415	5.710477	11.91311	14.14494	0	0	3.114559	0	1.34856	
0.5342	5.712381	11.94784	14.14541	0	0	3.110967	0	1.344886	
0.53425	5.714307	11.98276	14.14617	0	0	3.107386	0	1.341103	
0.5343	5.716219	12.01768	14.14683	0	0	3.1038	0	1.337408	
0.53435	5.718153	12.05251	14.14739	0	0	3.100224	0	1.333682	
0.5344	5.720041	12.08734	14.14811	0	0	3.096596	0	1.329926	
0.53445	5.721951	12.12218	14.14886	0	0	3.09301	0	1.32618	
0.5345	5.723816	12.15701	14.14927	0	0	3.089403	0	1.322482	
0.53455	5.725701	12.19193	14.14995	0	0	3.085806	0	1.318753	
0.5346	5.727639	12.22668	14.15054	0	0	3.082173	0	1.314994	
0.53465	5.729468	12.26161	14.15103	0	0	3.078566	0	1.311244	
0.5347	5.731382	12.29644	14.15168	0	0	3.074955	0	1.307464	
0.53475	5.733253	12.33137	14.15236	0	0	3.071306	0	1.303771	
0.5348	5.73511	12.3663	14.15294	0	0	3.067667	0	1.29997	
0.53485	5.73702	12.40114	14.15355	0	0	3.064072	0	1.296217	
0.5349	5.738853	12.43607	14.15407	0	0	3.060423	0	1.292434	
0.53495	5.740707	12.47101	14.15461	0	0	3.05677	0	1.288699	
0.535	5.742581	12.50594	14.15506	0	0	3.053127	0	1.284934	
0.53505	5.744474	12.54087	14.1558	0	0	3.049479	0	1.281099	
0.5351	5.746291	12.57581	14.15631	0	0	3.04581	0	1.277352	
0.53515	5.748096	12.61074	14.15672	0	0	3.042151	0	1.273575	
0.5352	5.749954	12.64567	14.15741	0	0	3.038503	0	1.269767	
0.53525	5.751832	12.6806	14.15789	0	0	3.034835	0	1.266048	
0.5353	5.753664	12.71553	14.15839	0	0	3.031129	0	1.262219	
0.53535	5.755485	12.75056	14.15905	0	0	3.027498	0	1.258438	
0.5354	5.757294	12.78549	14.15961	0	0	3.023813	0	1.254628	
0.53545	5.759155	12.82051	14.15994	0	0	3.020108	0	1.250826	
0.5355	5.760971	12.85554	14.16057	0	0	3.016446	0	1.247034	
0.53555	5.762806	12.89047	14.16096	0	0	3.012762	0	1.24325	
0.5356	5.764598	12.92549	14.16164	0	0	3.009073	0	1.239397	
0.53565	5.766441	12.96051	14.16222	0	0	3.005395	0	1.235592	
0.5357	5.768239	12.99543	14.16283	0	0	3.001679	0	1.231797	
0.53575	5.770026	13.03064	14.16309	0	0	2.997975	0	1.22801	
0.5358	5.771864	13.06556	14.16364	0	0	2.994265	0	1.224154	
0.53585	5.773658	13.10058	14.16408	0	0	2.990566	0	1.220346	
0.5359	5.775439	13.13559	14.16456	0	0	2.986831	0	1.216508	
0.53595	5.777239	13.1707	14.16494	0	0	2.983106	0	1.212679	
0.536	5.778996	13.20571	14.16547	0	0	2.979391	0	1.20886	
0.53605	5.780805	13.24091	14.16604	0	0	2.975704	0	1.205009	
0.5361	5.782568	13.27582	14.16638	0	0	2.971947	0	1.201168	
0.53615	5.784383	13.31092	14.16675	0	0	2.968202	0	1.197336	
0.5362	5.78609	13.34602	14.1674	0	0	2.964499	0	1.193474	
0.53625	5.787913	13.38112	14.1677	0	0	2.960743	0	1.189621	
0.5363	5.789627	13.41621	14.16828	0	0	2.956997	0	1.185816	
0.53635	5.791425	13.4513	14.16864	0	0	2.953247	0	1.181942	
0.5364	5.793177	13.48639	14.16903	0	0	2.949507	0	1.178037	
0.53645	5.794918	13.52139	14.16944	0	0	2.945747	0	1.17422	
0.5365	5.796646	13.55647	14.17002	0	0	2.941997	0	1.170333	
0.53655	5.798426	13.59165	14.17036	0	0	2.938226	0	1.166456	
0.5366	5.800161	13.62683	14.17074	0	0	2.934481	0	1.162588	
0.53665	5.801915	13.6619	14.17114	0	0	2.930716	0	1.158768	
0.5367	5.803625	13.69708	14.17158	0	0	2.926945	0	1.154878	
0.53675	5.805386	13.73215	14.17204	0	0	2.923186	0	1.150997	
0.5368	5.807134	13.76741	14.17215	0	0	2.919357	0	1.147126	
0.53685	5.808805	13.80257	14.17268	0	0	2.915587	0	1.143224	
0.5369	5.810561	13.83763	14.1731	0	0	2.911827	0	1.139331	
0.53695	5.812271	13.87279	14.17342	0	0	2.908015	0	1.135448	
0.537	5.814001	13.90794	14.17378	0	0	2.904229	0	1.131573	
0.53705	5.815717	13.94309	14.17403	0	0	2.900439	0	1.127629	
0.5371	5.817389	13.97834	14.17444	0	0	2.896643	0	1.123733	
0.53715	5.819081	14.01357	14.17501	0	0	2.892858	0	1.119886	
0.5372	5.820792	14.04871	14.17522	0	0	2.889035	0	1.11589	
0.53725	5.822458	14.08385	14.17559	0	0	2.88524	0	1.112022	
0.5373	5.824208	14.11908	14.17599	0	0	2.881407	0	1.108083	
0.53735	5.82588	14.1543	14.17629	0	0	2.877617	0	1.104154	
0.5374	5.827572	14.18953	14.17662	0	0	2.873774	0	1.100274	
0.53745	5.829218	14.22474	14.17672	0	0	2.869958	0	1.096363	
0.5375	5.830949	14.25996	14.17736	0	0	2.866153	0	1.092382	
0.53755	5.832602	14.29517	14.17752	0	0	2.862326	0	1.088529	
0.5376	5.834306	14.33047	14.17809	0	0	2.858495	0	1.084567	
0.53765	5.835933	14.36567	14.17818	0	0	2.854641	0	1.080613	
0.5377	5.837611	14.40097	14.17842	0	0	2.8508	0	1.076709	
0.53775	5.839277	14.43607	14.17882	0	0	2.846984	0	1.072773	
0.5378	5.840929	14.47145	14.17912	0	0	2.843132	0	1.068808	
0.53785	5.842569	14.50673	14.17933	0	0	2.839274	0	1.064852	
0.5379	5.84426	14.54191	14.17956	0	0	2.835443	0	1.060904	
0.53795	5.845873	14.57719	14.17994	0	0	2.831575	0	1.057006	
0.538	5.847538	14.61255	14.18023	0	0	2.827718	0	1.052998	
0.53805	5.849157	14.64782	14.18042	0	0	2.823856	0	1.049078	
0.5381	5.850828	14.68317	14.18063	0	0	2.820004	0	1.045088	
0.53815	5.852421	14.71843	14.18126	0	0	2.816163	0	1.041107	
0.5382	5.854065	14.75368	14.18127	0	0	2.812269	0	1.037175	
0.53825	5.855697	14.78902	14.18157	0	0	2.808402	0	1.033173	
0.5383	5.857315	14.82435	14.18177	0	0	2.80453	0	1.02922	
0.53835	5.858952	14.85959	14.182	0	0	2.800636	0	1.025236	
0.5384	5.860576	14.89501	14.18226	0	0	2.796754	0	1.021301	
0.53845	5.862186	14.93034	14.18254	0	0	2.792882	0	1.017257	
0.5385	5.863784	14.96556	14.1826	0	0	2.789005	0	1.013261	
0.53855	5.8654	15.00097	14.18294	0	0	2.785106	0	1.009314	
0.5386	5.866971	15.03618	14.18318	0	0	2.781219	0	1.005297	
0.53865	5.868626	15.07158	14.18332	0	0	2.77731	0	1.001328	
0.5387	5.87017	15.10697	14.18336	0	0	2.773396	0	0.9973293	
0.53875	5.871766	15.14236	14.18356	0	0	2.769493	0	0.9933395	
0.5388	5.87338	15.17774	14.18404	0	0	2.765601	0	0.9893194	
0.53885	5.874981	15.21303	14.18404	0	0	2.761687	0	0.9853083	
0.5389	5.876568	15.2484	14.18431	0	0	2.7578	0	0.9813065	
0.53895	5.878142	15.28386	14.18462	0	0	2.753876	0	0.9773137	
0.539	5.879703	15.31913	14.1847	0	0	2.749931	0	0.9732905	
0.53905	5.88125	15.35449	14.18493	0	0	2.746044	0	0.9692764	
0.5391	5.882817	15.38984	14.18507	0	0	2.742105	0	0.965232	
0.53915	5.884434	15.42528	14.18523	0	0	2.738176	0	0.9612362	
0.5392	5.885973	15.46072	14.18542	0	0	2.734274	0	0.95721	
0.53925	5.887531	15.49615	14.18551	0	0	2.730318	0	0.9531534	
0.5393	5.889075	15.53157	14.18575	0	0	2.726406	0	0.9491455	
0.53935	5.890638	15.56699	14.18577	0	0	2.72244	0	0.9451466	
0.5394	5.892188	15.60241	14.18582	0	0	2.718517	0	0.9410778	
0.53945	5.893724	15.63781	14.18602	0	0	2.714588	0	0.9370182	
0.5395	5.895279	15.67322	14.18624	0	0	2.710639	0	0.9330071	
0.53955	5.896821	15.70861	14.18624	0	0	2.706684	0	0.9289263	
0.5396	5.898348	15.744	14.1864	0	0	2.702724	0	0.9249334	
0.53965	5.899862	15.77958	14.1867	0	0	2.698791	0	0.9208706	
0.5397	5.901427	15.81496	14.18678	0	0	2.694836	0	0.9167776	
0.53975	5.902914	15.85042	14.18676	0	0	2.690861	0	0.9127331	
0.5398	5.904451	15.88589	14.18702	0	0	2.686896	0	0.9086583	
0.53985	5.905975	15.92134	14.18681	0	0	2.682941	0	0.904632	
0.5399	5.907517	15.9567	14.18699	0	0	2.678966	0	0.9005358	
0.53995	5.909046	15.99224	14.18721	0	0	2.675001	0	0.8964883	
0.54	5.910528	16.02768	14.18733	0	0	2.671047	0	0.8924498	
0.54005	5.912029	16.06311	14.18734	0	0	2.667056	0	0.8883809	
0.5401	5.913548	16.09854	14.18738	0	0	2.663075	0	0.8842816	
0.54015	5.915022	16.13405	14.18745	0	0	2.65909	0	0.8802308	
0.5402	5.916514	16.16965	14.18755	0	0	2.655114	0	0.8761103	
0.54025	5.918056	16.20506	14.18754	0	0	2.651134	0	0.8720384	
0.5403	5.919488	16.24065	14.18744	0	0	2.647132	0	0.8679361	
0.54035	5.921003	16.27604	14.18774	0	0	2.643173	0	0.8639218	
0.5404	5.922472	16.31153	14.18769	0	0	2.639145	0	0.8597586	
0.54045	5.923959	16.34701	14.18779	0	0	2.635176	0	0.8556834	
0.5405	5.925433	16.38257	14.1878	0	0	2.631169	0	0.851578	
0.54055	5.926892	16.41794	14.18795	0	0	2.627173	0	0.8474815	
0.5406	5.928402	16.4535	14.18775	0	0	2.623156	0	0.8433943	
0.54065	5.929865	16.48895	14.18771	0	0	2.619149	0	0.839316	
0.5407	5.931283	16.52449	14.18782	0	0	2.615137	0	0.8352073	
0.54075	5.932783	16.56012	14.18783	0	0	2.611136	0	0.8310682	
0.5408	5.934205	16.59556	14.18786	0	0	2.607145	0	0.8269777	
