Time	LH_BicepsFemorisAnterior R	LH_BicepsFemorisPosterior R	LH_Gastrocnemius R	LH_Illiopsoas R	LH_RectusFemoris R	LH_Soleus R	LH_TibialisAnterior R	LH_Vastii R	
0.03835	0.5379207	0.5387858	0.5178133	0.131917	0.4486591	0.4853716	0.4598521	0.3954525	
0.0384	0.5379073	0.5386749	0.5178204	0.131917	0.4486591	0.4853931	0.4598521	0.3954531	
0.03845	0.5378933	0.5385637	0.5178268	0.131917	0.4486591	0.4854151	0.4598521	0.3954545	
0.0385	0.5378799	0.538453	0.5178332	0.131917	0.4486591	0.4854364	0.4598521	0.3954552	
0.03855	0.5378658	0.5383421	0.5178403	0.131917	0.4486591	0.4854581	0.4598521	0.3954571	
0.0386	0.537852	0.5382313	0.5178473	0.131917	0.4486591	0.4854795	0.4598521	0.395458	
0.03865	0.5378379	0.5381206	0.5178528	0.131917	0.4486591	0.485501	0.4598521	0.3954593	
0.0387	0.5378243	0.5380096	0.5178609	0.131917	0.4486591	0.4855233	0.4598521	0.3954603	
0.03875	0.5378104	0.5378984	0.5178671	0.131917	0.4486591	0.4855442	0.4598521	0.3954607	
0.0388	0.5377963	0.5377875	0.5178744	0.131917	0.4486591	0.4855663	0.4598521	0.3954619	
0.03885	0.5377817	0.5376765	0.5178817	0.131917	0.4486591	0.4855877	0.4598521	0.3954628	
0.0389	0.5377675	0.5375651	0.5178874	0.131917	0.4486591	0.4856088	0.4598521	0.3954637	
0.03895	0.5377535	0.5374538	0.5178958	0.131917	0.4486591	0.4856303	0.4598521	0.3954643	
0.039	0.5377392	0.537343	0.5179025	0.131917	0.4486591	0.4856519	0.4598521	0.3954651	
0.03905	0.5377247	0.5372319	0.5179096	0.131917	0.4486591	0.4856732	0.4598521	0.3954659	
0.0391	0.5377103	0.5371206	0.5179168	0.131917	0.4486591	0.4856946	0.4598521	0.3954664	
0.03915	0.5376957	0.5370097	0.5179242	0.131917	0.4486591	0.485716	0.4598521	0.3954673	
0.0392	0.5376812	0.536898	0.5179309	0.131917	0.4486591	0.4857371	0.4598521	0.395468	
0.03925	0.5376665	0.5367864	0.5179382	0.131917	0.4486591	0.4857584	0.4598521	0.395468	
0.0393	0.5376523	0.5366753	0.5179459	0.131917	0.4486591	0.4857808	0.4598521	0.3954688	
0.03935	0.5376374	0.5365639	0.5179532	0.131917	0.4486591	0.4858014	0.4598521	0.3954693	
0.0394	0.5376223	0.5364526	0.5179608	0.131917	0.4486591	0.4858228	0.4598521	0.3954695	
0.03945	0.5376077	0.536341	0.5179676	0.131917	0.4486591	0.4858439	0.4598521	0.3954701	
0.0395	0.5375925	0.5362297	0.5179752	0.131917	0.4486591	0.4858651	0.4598521	0.3954701	
0.03955	0.5375778	0.5361181	0.5179835	0.131917	0.4486591	0.4858871	0.4598521	0.3954706	
0.0396	0.5375632	0.5360063	0.5179902	0.131917	0.4486591	0.4859076	0.4598521	0.3954707	
0.03965	0.5375476	0.5358948	0.517998	0.131917	0.4486591	0.485929	0.4598521	0.3954713	
0.0397	0.5375325	0.5357835	0.5180058	0.131917	0.4486591	0.4859505	0.4598521	0.3954712	
0.03975	0.5375175	0.5356717	0.5180125	0.131917	0.4486591	0.4859705	0.4598521	0.3954715	
0.0398	0.5375023	0.5355601	0.5180206	0.131917	0.4486591	0.4859921	0.4598521	0.3954713	
0.03985	0.5374869	0.535448	0.5180279	0.131917	0.4486591	0.486013	0.4598521	0.3954714	
0.0399	0.5374715	0.5353364	0.5180366	0.131917	0.4486591	0.4860347	0.4598521	0.395472	
0.03995	0.5374566	0.5352249	0.5180439	0.131917	0.4486591	0.4860554	0.4598521	0.3954715	
0.04	0.5374407	0.535113	0.5180517	0.131917	0.4486591	0.4860769	0.4598521	0.3954712	
0.04005	0.537425	0.5350011	0.5180597	0.131917	0.4486591	0.4860981	0.4598521	0.3954712	
0.0401	0.5374093	0.5348892	0.5180672	0.131917	0.4486591	0.4861183	0.4598521	0.395471	
0.04015	0.5373937	0.5347775	0.518075	0.131917	0.4486591	0.4861392	0.4598521	0.3954709	
0.0402	0.5373783	0.5346653	0.5180832	0.131917	0.4486591	0.486161	0.4598521	0.3954704	
0.04025	0.5373619	0.5345535	0.5180909	0.131917	0.4486591	0.4861809	0.4598521	0.3954704	
0.0403	0.5373471	0.5344417	0.518099	0.131917	0.4486591	0.4862024	0.4598521	0.3954702	
0.04035	0.5373304	0.5343292	0.5181067	0.131917	0.4486591	0.4862229	0.4598521	0.3954695	
0.0404	0.5373151	0.5342171	0.518115	0.131917	0.4486591	0.4862435	0.4598521	0.395469	
0.04045	0.5372983	0.5341054	0.5181227	0.131917	0.4486591	0.4862645	0.4598521	0.3954686	
0.0405	0.5372828	0.5339929	0.5181314	0.131917	0.4486591	0.4862856	0.4598521	0.3954682	
0.04055	0.5372666	0.5338808	0.5181392	0.131917	0.4486591	0.4863063	0.4598521	0.395468	
0.0406	0.5372506	0.5337687	0.5181475	0.131917	0.4486591	0.4863268	0.4598521	0.395467	
0.04065	0.5372342	0.5336567	0.5181556	0.131917	0.4486591	0.4863473	0.4598521	0.3954665	
0.0407	0.5372172	0.5335442	0.5181638	0.131917	0.4486591	0.4863683	0.4598521	0.3954661	
0.04075	0.5372019	0.5334321	0.5181727	0.131917	0.4486591	0.4863893	0.4598521	0.3954654	
0.0408	0.5371847	0.53332	0.5181811	0.131917	0.4486591	0.48641	0.4598521	0.3954647	
0.04085	0.5371684	0.5332079	0.5181895	0.131917	0.4486591	0.4864304	0.4598521	0.3954638	
0.0409	0.5371518	0.5330949	0.5181982	0.131917	0.4486591	0.4864517	0.4598521	0.3954633	
0.04095	0.537135	0.5329825	0.518207	0.131917	0.4486591	0.4864719	0.4598521	0.3954625	
0.041	0.537119	0.5328703	0.5182144	0.131917	0.4486591	0.4864921	0.4598521	0.3954614	
0.04105	0.5371019	0.5327578	0.5182227	0.131917	0.4486591	0.4865128	0.4598521	0.3954604	
0.0411	0.5370854	0.5326456	0.5182312	0.131917	0.4486591	0.4865329	0.4598521	0.3954595	
0.04115	0.5370682	0.532533	0.5182406	0.131917	0.4486591	0.4865537	0.4598521	0.3954587	
0.0412	0.5370514	0.53242	0.5182487	0.131917	0.4486591	0.4865738	0.4598521	0.3954575	
0.04125	0.5370347	0.5323077	0.5182578	0.131917	0.4486591	0.4865945	0.4598521	0.395456	
0.0413	0.5370175	0.532195	0.5182663	0.131917	0.4486591	0.4866152	0.4598521	0.3954551	
0.04135	0.5370006	0.5320823	0.5182746	0.131917	0.4486591	0.4866355	0.4598521	0.3954541	
0.0414	0.5369831	0.5319695	0.518284	0.131917	0.4486591	0.4866563	0.4598521	0.3954526	
0.04145	0.5369664	0.5318568	0.518292	0.131917	0.4486591	0.4866757	0.4598521	0.3954514	
0.0415	0.5369495	0.5317444	0.518301	0.131917	0.4486591	0.4866959	0.4598521	0.3954504	
0.04155	0.5369318	0.5316315	0.5183095	0.131917	0.4486591	0.4867162	0.4598521	0.395449	
0.0416	0.5369143	0.5315186	0.5183188	0.131917	0.4486591	0.4867365	0.4598521	0.3954477	
0.04165	0.5368965	0.5314059	0.518328	0.131917	0.4486591	0.486757	0.4598521	0.3954458	
0.0417	0.5368795	0.5312929	0.5183364	0.131917	0.4486591	0.486777	0.4598521	0.3954446	
0.04175	0.5368619	0.5311803	0.5183452	0.131917	0.4486591	0.4867969	0.4598521	0.3954429	
0.0418	0.5368443	0.5310671	0.5183543	0.131917	0.4486591	0.4868174	0.4598521	0.3954411	
0.04185	0.5368268	0.530954	0.5183638	0.131917	0.4486591	0.4868382	0.4598521	0.3954399	
0.0419	0.5368087	0.5308412	0.518372	0.131917	0.4486591	0.4868574	0.4598521	0.3954383	
0.04195	0.536791	0.5307282	0.5183814	0.131917	0.4486591	0.4868775	0.4598521	0.3954364	
0.042	0.5367733	0.5306156	0.5183903	0.131917	0.4486591	0.4868976	0.4598521	0.3954347	
0.04205	0.5367547	0.5305026	0.5183996	0.131917	0.4486591	0.4869182	0.4598521	0.3954334	
0.0421	0.5367373	0.5303891	0.5184088	0.131917	0.4486591	0.4869381	0.4598521	0.3954314	
0.04215	0.5367191	0.5302759	0.518418	0.131917	0.4486591	0.4869574	0.4598521	0.3954295	
0.0422	0.5367008	0.530163	0.5184275	0.131917	0.4486591	0.4869778	0.4598521	0.395428	
0.04225	0.5366831	0.5300501	0.5184369	0.131917	0.4486591	0.4869976	0.4598521	0.3954255	
0.0423	0.5366649	0.5299363	0.5184456	0.131917	0.4486591	0.4870177	0.4598521	0.3954234	
0.04235	0.5366467	0.5298232	0.5184549	0.131917	0.4486591	0.4870369	0.4598521	0.3954218	
0.0424	0.5366278	0.5297096	0.518465	0.131917	0.4486591	0.4870576	0.4598521	0.3954199	
0.04245	0.5366098	0.5295967	0.5184743	0.131917	0.4486591	0.4870769	0.4598521	0.3954174	
0.0425	0.5365915	0.5294834	0.5184835	0.131917	0.4486591	0.4870969	0.4598521	0.3954152	
0.04255	0.5365732	0.5293696	0.5184927	0.131917	0.4486591	0.4871163	0.4598521	0.3954132	
0.0426	0.5365542	0.5292564	0.5185022	0.131917	0.4486591	0.4871358	0.4598521	0.3954112	
0.04265	0.5365357	0.5291428	0.5185117	0.131917	0.4486591	0.4871554	0.4598521	0.395409	
0.0427	0.5365169	0.5290295	0.5185215	0.131917	0.4486591	0.4871754	0.4598521	0.3954064	
0.04275	0.5364982	0.5289161	0.5185309	0.131917	0.4486591	0.4871951	0.4598521	0.3954036	
0.0428	0.5364792	0.5288022	0.5185403	0.131917	0.4486591	0.4872141	0.4598521	0.3954023	
0.04285	0.5364606	0.5286889	0.5185506	0.131917	0.4486591	0.4872343	0.4598521	0.3953992	
0.0429	0.5364413	0.5285752	0.5185603	0.131917	0.4486591	0.4872542	0.4598521	0.395397	
0.04295	0.5364224	0.5284621	0.5185691	0.131917	0.4486591	0.4872727	0.4598521	0.3953945	
0.043	0.5364037	0.5283485	0.518579	0.131917	0.4486591	0.4872923	0.4598521	0.3953916	
0.04305	0.5363846	0.5282348	0.5185893	0.131917	0.4486591	0.4873121	0.4598521	0.3953893	
0.0431	0.5363656	0.5281211	0.5185983	0.131917	0.4486591	0.4873315	0.4598521	0.3953866	
0.04315	0.5363462	0.5280076	0.5186088	0.131917	0.4486591	0.487351	0.4598521	0.3953836	
0.0432	0.5363265	0.5278932	0.5186177	0.131917	0.4486591	0.4873698	0.4598521	0.3953811	
0.04325	0.5363074	0.5277798	0.5186278	0.131917	0.4486591	0.4873891	0.4598521	0.3953783	
0.0433	0.5362878	0.5276656	0.5186382	0.131917	0.4486591	0.4874088	0.4598521	0.3953756	
0.04335	0.5362684	0.5275519	0.5186481	0.131917	0.4486591	0.4874282	0.4598521	0.3953729	
0.0434	0.5362486	0.5274382	0.5186576	0.131917	0.4486591	0.4874465	0.4598521	0.3953696	
0.04345	0.5362297	0.5273244	0.5186687	0.131917	0.4486591	0.4874661	0.4598521	0.3953671	
0.0435	0.53621	0.5272104	0.5186777	0.131917	0.4486591	0.4874853	0.4598521	0.395364	
0.04355	0.5361904	0.5270963	0.5186874	0.131917	0.4486591	0.4875043	0.4598521	0.3953613	
0.0436	0.5361701	0.5269824	0.5186979	0.131917	0.4486591	0.4875233	0.4598521	0.3953579	
0.04365	0.5361506	0.526868	0.5187083	0.131917	0.4486591	0.4875427	0.4598521	0.395355	
0.0437	0.5361308	0.5267543	0.5187179	0.131917	0.4486591	0.4875615	0.4598521	0.3953517	
0.04375	0.5361111	0.5266404	0.5187283	0.131917	0.4486591	0.48758	0.4598521	0.3953483	
0.0438	0.536091	0.526526	0.5187386	0.131917	0.4486591	0.4875993	0.4598521	0.3953455	
0.04385	0.5360706	0.5264119	0.5187488	0.131917	0.4486591	0.4876183	0.4598521	0.3953422	
0.0439	0.5360502	0.5262979	0.5187594	0.131917	0.4486591	0.4876377	0.4598521	0.3953389	
0.04395	0.5360307	0.5261835	0.5187698	0.131917	0.4486591	0.4876572	0.4598521	0.3953357	
0.044	0.5360101	0.5260693	0.5187796	0.131917	0.4486591	0.4876749	0.4598521	0.3953323	
0.04405	0.5359899	0.5259553	0.5187899	0.131917	0.4486591	0.4876945	0.4598521	0.3953288	
0.0441	0.535969	0.5258404	0.5188003	0.131917	0.4486591	0.4877124	0.4598521	0.3953252	
0.04415	0.5359493	0.5257265	0.5188106	0.131917	0.4486591	0.4877314	0.4598521	0.3953219	
0.0442	0.5359285	0.5256117	0.5188209	0.131917	0.4486591	0.4877501	0.4598521	0.3953184	
0.04425	0.5359078	0.5254979	0.5188318	0.131917	0.4486591	0.4877693	0.4598521	0.3953145	
0.0443	0.5358875	0.5253835	0.518842	0.131917	0.4486591	0.487787	0.4598521	0.3953111	
0.04435	0.5358668	0.5252689	0.5188525	0.131917	0.4486591	0.487806	0.4598521	0.3953078	
0.0444	0.5358455	0.5251542	0.5188629	0.131917	0.4486591	0.4878243	0.4598521	0.3953039	
0.04445	0.535825	0.5250397	0.5188729	0.131917	0.4486591	0.4878426	0.4598521	0.3953	
0.0445	0.535804	0.5249255	0.5188836	0.131917	0.4486591	0.4878609	0.4598521	0.3952962	
0.04455	0.5357832	0.524811	0.5188947	0.131917	0.4486591	0.4878806	0.4598521	0.3952924	
0.0446	0.5357617	0.5246964	0.5189046	0.131917	0.4486591	0.4878983	0.4598521	0.3952888	
0.04465	0.5357409	0.5245817	0.5189155	0.131917	0.4486591	0.487917	0.4598521	0.3952848	
0.0447	0.5357203	0.5244671	0.5189264	0.131917	0.4486591	0.4879345	0.4598521	0.395281	
0.04475	0.5356988	0.5243527	0.5189369	0.131917	0.4486591	0.4879533	0.4598521	0.3952765	
0.0448	0.5356779	0.5242378	0.5189473	0.131917	0.4486591	0.4879714	0.4598521	0.3952728	
0.04485	0.5356562	0.5241231	0.5189584	0.131917	0.4486591	0.4879899	0.4598521	0.3952688	
0.0449	0.5356345	0.5240082	0.5189691	0.131917	0.4486591	0.4880077	0.4598521	0.3952649	
0.04495	0.5356136	0.5238934	0.5189801	0.131917	0.4486591	0.4880264	0.4598521	0.3952606	
0.045	0.535592	0.5237789	0.5189908	0.131917	0.4486591	0.4880436	0.4598521	0.3952557	
0.04505	0.5355704	0.5236639	0.5190017	0.131917	0.4486591	0.488062	0.4598521	0.3952517	
0.0451	0.5355489	0.5235494	0.5190125	0.131917	0.4486591	0.4880802	0.4598521	0.3952477	
0.04515	0.5355268	0.5234339	0.5190234	0.131917	0.4486591	0.4880987	0.4598521	0.3952435	
0.0452	0.5355057	0.5233191	0.5190349	0.131917	0.4486591	0.488117	0.4598521	0.3952389	
0.04525	0.5354835	0.5232043	0.5190456	0.131917	0.4486591	0.4881346	0.4598521	0.3952348	
0.0453	0.5354618	0.5230891	0.5190566	0.131917	0.4486591	0.4881523	0.4598521	0.3952296	
0.04535	0.5354401	0.522974	0.5190669	0.131917	0.4486591	0.4881696	0.4598521	0.3952257	
0.0454	0.5354181	0.5228591	0.5190786	0.131917	0.4486591	0.4881882	0.4598521	0.3952211	
0.04545	0.5353957	0.5227444	0.5190898	0.131917	0.4486591	0.4882061	0.4598521	0.3952166	
0.0455	0.5353737	0.5226291	0.519101	0.131917	0.4486591	0.488224	0.4598521	0.3952118	
0.04555	0.5353518	0.5225136	0.5191119	0.131917	0.4486591	0.4882413	0.4598521	0.3952074	
0.0456	0.5353295	0.5223987	0.5191226	0.131917	0.4486591	0.4882586	0.4598521	0.3952027	
0.04565	0.5353073	0.5222834	0.519134	0.131917	0.4486591	0.4882764	0.4598521	0.3951978	
0.0457	0.5352846	0.5221681	0.5191447	0.131917	0.4486591	0.4882938	0.4598521	0.3951936	
0.04575	0.5352625	0.5220529	0.5191563	0.131917	0.4486591	0.4883121	0.4598521	0.3951881	
0.0458	0.5352399	0.5219375	0.5191669	0.131917	0.4486591	0.488329	0.4598521	0.3951834	
0.04585	0.5352175	0.5218222	0.5191782	0.131917	0.4486591	0.4883463	0.4598521	0.3951784	
0.0459	0.5351946	0.5217072	0.5191901	0.131917	0.4486591	0.4883645	0.4598521	0.3951735	
0.04595	0.5351725	0.5215918	0.5192016	0.131917	0.4486591	0.4883816	0.4598521	0.3951686	
0.046	0.5351493	0.521476	0.5192123	0.131917	0.4486591	0.4883991	0.4598521	0.3951639	
0.04605	0.535127	0.521361	0.5192237	0.131917	0.4486591	0.488416	0.4598521	0.3951585	
0.0461	0.5351042	0.5212451	0.5192351	0.131917	0.4486591	0.4884337	0.4598521	0.3951535	
0.04615	0.5350807	0.52113	0.5192471	0.131917	0.4486591	0.488451	0.4598521	0.3951482	
0.0462	0.535058	0.521014	0.519258	0.131917	0.4486591	0.4884681	0.4598521	0.3951434	
0.04625	0.535035	0.5208989	0.5192696	0.131917	0.4486591	0.4884852	0.4598521	0.395138	
0.0463	0.535012	0.5207835	0.5192811	0.131917	0.4486591	0.4885021	0.4598521	0.3951326	
0.04635	0.5349886	0.5206676	0.5192926	0.131917	0.4486591	0.4885194	0.4598521	0.3951272	
0.0464	0.5349649	0.5205522	0.519304	0.131917	0.4486591	0.4885363	0.4598521	0.395122	
0.04645	0.534942	0.5204357	0.5193161	0.131917	0.4486591	0.4885542	0.4598521	0.3951169	
0.0465	0.5349191	0.5203202	0.5193274	0.131917	0.4486591	0.4885709	0.4598521	0.3951111	
0.04655	0.5348954	0.5202045	0.5193387	0.131917	0.4486591	0.4885874	0.4598521	0.3951057	
0.0466	0.5348718	0.5200889	0.5193506	0.131917	0.4486591	0.4886047	0.4598521	0.3951008	
0.04665	0.5348486	0.5199734	0.5193622	0.131917	0.4486591	0.4886216	0.4598521	0.3950949	
0.0467	0.534825	0.5198573	0.5193733	0.131917	0.4486591	0.4886371	0.4598521	0.395089	
0.04675	0.5348011	0.5197414	0.519385	0.131917	0.4486591	0.4886543	0.4598521	0.3950836	
0.0468	0.5347775	0.5196255	0.5193972	0.131917	0.4486591	0.4886715	0.4598521	0.3950783	
0.04685	0.534754	0.5195095	0.5194085	0.131917	0.4486591	0.4886884	0.4598521	0.3950719	
0.0469	0.5347301	0.5193936	0.5194198	0.131917	0.4486591	0.4887046	0.4598521	0.3950668	
0.04695	0.5347055	0.5192775	0.5194325	0.131917	0.4486591	0.4887213	0.4598521	0.3950606	
0.047	0.534682	0.5191615	0.5194444	0.131917	0.4486591	0.4887384	0.4598521	0.3950548	
0.04705	0.5346582	0.5190459	0.5194559	0.131917	0.4486591	0.4887552	0.4598521	0.3950492	
0.0471	0.534634	0.5189297	0.5194677	0.131917	0.4486591	0.4887709	0.4598521	0.3950432	
0.04715	0.5346099	0.5188133	0.5194795	0.131917	0.4486591	0.4887878	0.4598521	0.395037	
0.0472	0.5345853	0.5186974	0.5194916	0.131917	0.4486591	0.4888037	0.4598521	0.3950308	
0.04725	0.5345616	0.5185812	0.5195032	0.131917	0.4486591	0.4888208	0.4598521	0.3950251	
0.0473	0.5345371	0.5184647	0.5195156	0.131917	0.4486591	0.4888372	0.4598521	0.3950191	
0.04735	0.5345126	0.5183485	0.5195275	0.131917	0.4486591	0.488853	0.4598521	0.3950132	
0.0474	0.5344884	0.5182326	0.5195389	0.131917	0.4486591	0.4888692	0.4598521	0.3950062	
0.04745	0.5344636	0.5181162	0.5195515	0.131917	0.4486591	0.4888854	0.4598521	0.3950005	
0.0475	0.5344392	0.5180002	0.5195633	0.131917	0.4486591	0.4889018	0.4598521	0.394994	
0.04755	0.5344144	0.5178836	0.5195754	0.131917	0.4486591	0.4889182	0.4598521	0.3949877	
0.0476	0.5343896	0.5177675	0.5195878	0.131917	0.4486591	0.4889339	0.4598521	0.3949814	
0.04765	0.5343648	0.5176507	0.5195994	0.131917	0.4486591	0.4889497	0.4598521	0.3949756	
0.0477	0.53434	0.5175344	0.5196121	0.131917	0.4486591	0.4889656	0.4598521	0.3949688	
0.04775	0.5343153	0.5174178	0.5196239	0.131917	0.4486591	0.4889819	0.4598521	0.3949632	
0.0478	0.5342905	0.5173018	0.5196357	0.131917	0.4486591	0.4889976	0.4598521	0.3949561	
0.04785	0.534265	0.5171851	0.5196479	0.131917	0.4486591	0.4890137	0.4598521	0.3949496	
0.0479	0.5342399	0.5170685	0.5196604	0.131917	0.4486591	0.4890295	0.4598521	0.3949434	
0.04795	0.5342148	0.516952	0.5196728	0.131917	0.4486591	0.489045	0.4598521	0.3949362	
0.048	0.5341901	0.5168352	0.5196847	0.131917	0.4486591	0.4890609	0.4598521	0.3949295	
0.04805	0.5341642	0.5167184	0.5196975	0.131917	0.4486591	0.4890769	0.4598521	0.3949229	
0.0481	0.5341388	0.5166019	0.5197097	0.131917	0.4486591	0.4890922	0.4598521	0.3949167	
0.04815	0.5341141	0.5164853	0.5197211	0.131917	0.4486591	0.4891077	0.4598521	0.3949095	
0.0482	0.5340883	0.5163682	0.519734	0.131917	0.4486591	0.4891232	0.4598521	0.3949028	
0.04825	0.5340629	0.5162514	0.5197468	0.131917	0.4486591	0.4891391	0.4598521	0.394896	
0.0483	0.5340374	0.5161349	0.5197589	0.131917	0.4486591	0.4891547	0.4598521	0.3948891	
0.04835	0.5340116	0.516018	0.5197713	0.131917	0.4486591	0.48917	0.4598521	0.3948822	
0.0484	0.5339862	0.5159011	0.5197836	0.131917	0.4486591	0.4891855	0.4598521	0.3948754	
0.04845	0.53396	0.5157844	0.5197966	0.131917	0.4486591	0.4892006	0.4598521	0.3948683	
0.0485	0.5339338	0.5156671	0.519808	0.131917	0.4486591	0.4892154	0.4598521	0.3948613	
0.04855	0.5339085	0.5155505	0.5198216	0.131917	0.4486591	0.4892314	0.4598521	0.394854	
0.0486	0.5338823	0.515433	0.5198337	0.131917	0.4486591	0.4892467	0.4598521	0.3948475	
0.04865	0.5338562	0.5153165	0.5198465	0.131917	0.4486591	0.4892614	0.4598521	0.39484	
0.0487	0.53383	0.5151991	0.5198593	0.131917	0.4486591	0.4892765	0.4598521	0.3948326	
0.04875	0.5338042	0.5150822	0.5198715	0.131917	0.4486591	0.4892916	0.4598521	0.3948253	
0.0488	0.5337777	0.5149652	0.5198838	0.131917	0.4486591	0.4893065	0.4598521	0.394818	
0.04885	0.5337515	0.5148476	0.5198967	0.131917	0.4486591	0.4893215	0.4598521	0.3948108	
0.0489	0.533725	0.5147309	0.5199096	0.131917	0.4486591	0.4893365	0.4598521	0.3948037	
0.04895	0.5336985	0.5146134	0.5199217	0.131917	0.4486591	0.4893512	0.4598521	0.3947956	
0.049	0.533672	0.5144961	0.5199341	0.131917	0.4486591	0.4893661	0.4598521	0.3947883	
0.04905	0.5336455	0.5143792	0.5199476	0.131917	0.4486591	0.4893813	0.4598521	0.3947807	
0.0491	0.533619	0.5142616	0.5199602	0.131917	0.4486591	0.4893962	0.4598521	0.3947736	
0.04915	0.5335924	0.5141441	0.5199729	0.131917	0.4486591	0.4894109	0.4598521	0.3947658	
0.0492	0.5335652	0.5140266	0.5199851	0.131917	0.4486591	0.4894249	0.4598521	0.3947584	
0.04925	0.5335386	0.5139096	0.519998	0.131917	0.4486591	0.4894397	0.4598521	0.3947508	
0.0493	0.5335121	0.5137923	0.5200108	0.131917	0.4486591	0.4894542	0.4598521	0.3947429	
0.04935	0.5334849	0.513675	0.5200236	0.131917	0.4486591	0.4894691	0.4598521	0.3947354	
0.0494	0.5334579	0.5135571	0.5200363	0.131917	0.4486591	0.489483	0.4598521	0.3947276	
0.04945	0.5334306	0.5134396	0.5200497	0.131917	0.4486591	0.4894981	0.4598521	0.3947196	
0.0495	0.5334041	0.5133217	0.5200627	0.131917	0.4486591	0.4895122	0.4598521	0.394712	
0.04955	0.5333765	0.5132043	0.5200756	0.131917	0.4486591	0.4895267	0.4598521	0.3947041	
0.0496	0.5333492	0.5130866	0.5200881	0.131917	0.4486591	0.4895405	0.4598521	0.3946964	
0.04965	0.5333222	0.5129694	0.5201009	0.131917	0.4486591	0.4895548	0.4598521	0.3946883	
0.0497	0.5332946	0.5128514	0.5201141	0.131917	0.4486591	0.4895691	0.4598521	0.3946803	
0.04975	0.5332672	0.5127338	0.5201272	0.131917	0.4486591	0.4895832	0.4598521	0.3946723	
0.0498	0.5332398	0.5126163	0.5201402	0.131917	0.4486591	0.4895977	0.4598521	0.3946641	
0.04985	0.5332118	0.5124981	0.5201536	0.131917	0.4486591	0.4896116	0.4598521	0.3946557	
0.0499	0.5331845	0.5123804	0.5201661	0.131917	0.4486591	0.4896254	0.4598521	0.3946476	
0.04995	0.5331568	0.5122626	0.5201797	0.131917	0.4486591	0.4896398	0.4598521	0.3946396	
0.05	0.533129	0.5121449	0.5201922	0.131917	0.4486591	0.4896535	0.4598521	0.3946314	
0.05005	0.5331009	0.5120265	0.5202053	0.131917	0.4486591	0.4896672	0.4598521	0.3946232	
0.0501	0.533074	0.5119086	0.5202191	0.131917	0.4486591	0.4896815	0.4598521	0.3946148	
0.05015	0.5330451	0.5117907	0.5202318	0.131917	0.4486591	0.4896954	0.4598521	0.3946064	
0.0502	0.5330176	0.5116728	0.5202448	0.131917	0.4486591	0.489709	0.4598521	0.3945982	
0.05025	0.5329899	0.511555	0.5202581	0.131917	0.4486591	0.4897223	0.4598521	0.39459	
0.0503	0.532961	0.5114368	0.5202713	0.131917	0.4486591	0.489736	0.4598521	0.3945811	
0.05035	0.5329332	0.5113187	0.5202849	0.131917	0.4486591	0.4897495	0.4598521	0.3945727	
0.0504	0.5329046	0.5112002	0.5202984	0.131917	0.4486591	0.489763	0.4598521	0.394564	
0.05045	0.5328765	0.5110822	0.5203114	0.131917	0.4486591	0.4897771	0.4598521	0.3945558	
0.0505	0.5328482	0.5109637	0.5203248	0.131917	0.4486591	0.4897907	0.4598521	0.3945468	
0.05055	0.5328196	0.5108454	0.5203378	0.131917	0.4486591	0.4898033	0.4598521	0.3945388	
0.0506	0.5327911	0.5107275	0.5203508	0.131917	0.4486591	0.4898165	0.4598521	0.3945293	
0.05065	0.5327628	0.5106092	0.5203651	0.131917	0.4486591	0.4898304	0.4598521	0.3945207	
0.0507	0.5327339	0.5104902	0.5203779	0.131917	0.4486591	0.4898432	0.4598521	0.3945121	
0.05075	0.5327048	0.5103723	0.520391	0.131917	0.4486591	0.4898562	0.4598521	0.3945036	
0.0508	0.5326762	0.5102538	0.5204048	0.131917	0.4486591	0.4898696	0.4598521	0.3944945	
0.05085	0.5326475	0.5101356	0.5204182	0.131917	0.4486591	0.4898831	0.4598521	0.3944854	
0.0509	0.5326181	0.510017	0.5204319	0.131917	0.4486591	0.4898963	0.4598521	0.3944765	
0.05095	0.5325894	0.5098986	0.5204448	0.131917	0.4486591	0.4899088	0.4598521	0.3944676	
0.051	0.5325603	0.5097798	0.5204588	0.131917	0.4486591	0.4899225	0.4598521	0.3944588	
0.05105	0.5325312	0.5096613	0.5204716	0.131917	0.4486591	0.4899348	0.4598521	0.3944497	
0.0511	0.5325025	0.5095425	0.5204858	0.131917	0.4486591	0.4899479	0.4598521	0.3944407	
0.05115	0.5324727	0.5094241	0.5204992	0.131917	0.4486591	0.4899604	0.4598521	0.3944314	
0.0512	0.5324439	0.5093054	0.5205122	0.131917	0.4486591	0.4899729	0.4598521	0.3944221	
0.05125	0.5324143	0.509187	0.5205259	0.131917	0.4486591	0.4899859	0.4598521	0.394413	
0.0513	0.5323844	0.5090679	0.5205403	0.131917	0.4486591	0.4899989	0.4598521	0.3944032	
0.05135	0.5323556	0.5089492	0.5205535	0.131917	0.4486591	0.4900113	0.4598521	0.3943943	
0.0514	0.5323256	0.5088305	0.5205674	0.131917	0.4486591	0.4900241	0.4598521	0.3943847	
0.05145	0.5322957	0.5087115	0.5205809	0.131917	0.4486591	0.490037	0.4598521	0.3943759	
0.0515	0.5322668	0.5085925	0.5205939	0.131917	0.4486591	0.4900489	0.4598521	0.3943664	
